2019-01-20 12:07:34,643 charges_calc.py:109 DEBUG Program arguments: input file = source.json, output file = output.json, debug level = 3
2019-01-20 12:07:34,644 charges_calc.py:59  DEBUG Reading data from file: source.json
2019-01-20 12:07:34,870 charges_calc.py:86  ERROR Bad data in file. Skipping data: {'product_code': 'PRD53', 'units_rented': 5, 'price_per_day': 11, 'rental_start': '2/10/18', 'rental_end': '1/5/16'}
2019-01-20 12:07:34,870 charges_calc.py:79  WARNING Rental start date is after rental end date.
2019-01-20 12:07:34,870 charges_calc.py:86  ERROR Bad data in file. Skipping data: {'product_code': 'PRD86', 'units_rented': 4, 'price_per_day': 25, 'rental_start': '3/15/18', 'rental_end': '7/28/17'}
2019-01-20 12:07:34,871 charges_calc.py:79  WARNING Rental start date is after rental end date.
2019-01-20 12:07:34,871 charges_calc.py:86  ERROR Bad data in file. Skipping data: {'product_code': 'PRD83', 'units_rented': 7, 'price_per_day': 36, 'rental_start': '12/2/18', 'rental_end': '1/6/16'}
2019-01-20 12:07:34,871 charges_calc.py:79  WARNING Rental start date is after rental end date.
2019-01-20 12:07:34,871 charges_calc.py:86  ERROR Bad data in file. Skipping data: {'product_code': 'PRD71', 'units_rented': 7, 'price_per_day': 20, 'rental_start': '6/18/18', 'rental_end': '2/21/18'}
2019-01-20 12:07:34,871 charges_calc.py:79  WARNING Rental start date is after rental end date.
2019-01-20 12:07:34,872 charges_calc.py:86  ERROR Bad data in file. Skipping data: {'product_code': 'PRD14', 'units_rented': 4, 'price_per_day': 24, 'rental_start': '10/23/16', 'rental_end': '10/13/16'}
2019-01-20 12:07:34,872 charges_calc.py:79  WARNING Rental start date is after rental end date.
2019-01-20 12:07:34,872 charges_calc.py:86  ERROR Bad data in file. Skipping data: {'product_code': 'PRD30', 'units_rented': 1, 'price_per_day': 36, 'rental_start': '7/13/18', 'rental_end': '12/28/16'}
2019-01-20 12:07:34,872 charges_calc.py:86  ERROR Bad data in file. Skipping data: {'product_code': 'PRD70', 'units_rented': 1, 'price_per_day': 14, 'rental_start': '6/19/16', 'rental_end': ''}
2019-01-20 12:07:34,873 charges_calc.py:79  WARNING Rental start date is after rental end date.
2019-01-20 12:07:34,873 charges_calc.py:86  ERROR Bad data in file. Skipping data: {'product_code': 'PRD65', 'units_rented': 5, 'price_per_day': 39, 'rental_start': '1/13/18', 'rental_end': '1/3/17'}
2019-01-20 12:07:34,873 charges_calc.py:79  WARNING Rental start date is after rental end date.
2019-01-20 12:07:34,873 charges_calc.py:86  ERROR Bad data in file. Skipping data: {'product_code': 'PRD37', 'units_rented': 5, 'price_per_day': 23, 'rental_start': '1/31/17', 'rental_end': '8/21/16'}
2019-01-20 12:07:34,874 charges_calc.py:79  WARNING Rental start date is after rental end date.
2019-01-20 12:07:34,874 charges_calc.py:86  ERROR Bad data in file. Skipping data: {'product_code': 'PRD14', 'units_rented': 10, 'price_per_day': 22, 'rental_start': '1/25/18', 'rental_end': '4/16/17'}
2019-01-20 12:07:34,874 charges_calc.py:79  WARNING Rental start date is after rental end date.
2019-01-20 12:07:34,880 charges_calc.py:86  ERROR Bad data in file. Skipping data: {'product_code': 'PRD98', 'units_rented': 10, 'price_per_day': 13, 'rental_start': '11/27/18', 'rental_end': '3/22/17'}
2019-01-20 12:07:34,880 charges_calc.py:79  WARNING Rental start date is after rental end date.
2019-01-20 12:07:34,880 charges_calc.py:86  ERROR Bad data in file. Skipping data: {'product_code': 'PRD55', 'units_rented': 7, 'price_per_day': 11, 'rental_start': '3/30/17', 'rental_end': '2/24/16'}
2019-01-20 12:07:34,881 charges_calc.py:79  WARNING Rental start date is after rental end date.
2019-01-20 12:07:34,881 charges_calc.py:86  ERROR Bad data in file. Skipping data: {'product_code': 'PRD92', 'units_rented': 9, 'price_per_day': 27, 'rental_start': '3/18/18', 'rental_end': '6/3/17'}
2019-01-20 12:07:34,881 charges_calc.py:79  WARNING Rental start date is after rental end date.
2019-01-20 12:07:34,881 charges_calc.py:86  ERROR Bad data in file. Skipping data: {'product_code': 'PRD54', 'units_rented': 5, 'price_per_day': 39, 'rental_start': '12/30/18', 'rental_end': '4/30/16'}
2019-01-20 12:07:34,882 charges_calc.py:79  WARNING Rental start date is after rental end date.
2019-01-20 12:07:34,882 charges_calc.py:86  ERROR Bad data in file. Skipping data: {'product_code': 'PRD83', 'units_rented': 8, 'price_per_day': 19, 'rental_start': '1/25/18', 'rental_end': '9/15/17'}
2019-01-20 12:07:34,882 charges_calc.py:79  WARNING Rental start date is after rental end date.
2019-01-20 12:07:34,883 charges_calc.py:86  ERROR Bad data in file. Skipping data: {'product_code': 'PRD90', 'units_rented': 10, 'price_per_day': 32, 'rental_start': '1/13/18', 'rental_end': '6/8/17'}
2019-01-20 12:07:34,883 charges_calc.py:79  WARNING Rental start date is after rental end date.
2019-01-20 12:07:34,883 charges_calc.py:86  ERROR Bad data in file. Skipping data: {'product_code': 'PRD32', 'units_rented': 10, 'price_per_day': 5, 'rental_start': '10/17/16', 'rental_end': '2/10/16'}
2019-01-20 12:07:34,884 charges_calc.py:79  WARNING Rental start date is after rental end date.
2019-01-20 12:07:34,884 charges_calc.py:86  ERROR Bad data in file. Skipping data: {'product_code': 'PRD12', 'units_rented': 7, 'price_per_day': 26, 'rental_start': '4/3/18', 'rental_end': '7/19/17'}
2019-01-20 12:07:34,884 charges_calc.py:79  WARNING Rental start date is after rental end date.
2019-01-20 12:07:34,885 charges_calc.py:86  ERROR Bad data in file. Skipping data: {'product_code': 'PRD67', 'units_rented': 9, 'price_per_day': 10, 'rental_start': '7/25/17', 'rental_end': '12/15/16'}
2019-01-20 12:07:34,886 charges_calc.py:79  WARNING Rental start date is after rental end date.
2019-01-20 12:07:34,886 charges_calc.py:86  ERROR Bad data in file. Skipping data: {'product_code': 'PRD18', 'units_rented': 3, 'price_per_day': 17, 'rental_start': '12/4/17', 'rental_end': '4/7/17'}
2019-01-20 12:07:34,886 charges_calc.py:79  WARNING Rental start date is after rental end date.
2019-01-20 12:07:34,887 charges_calc.py:86  ERROR Bad data in file. Skipping data: {'product_code': 'PRD23', 'units_rented': 8, 'price_per_day': 26, 'rental_start': '10/25/16', 'rental_end': '8/18/16'}
2019-01-20 12:07:34,887 charges_calc.py:79  WARNING Rental start date is after rental end date.
2019-01-20 12:07:34,887 charges_calc.py:86  ERROR Bad data in file. Skipping data: {'product_code': 'PRD32', 'units_rented': 5, 'price_per_day': 38, 'rental_start': '5/16/18', 'rental_end': '5/3/17'}
2019-01-20 12:07:34,888 charges_calc.py:79  WARNING Rental start date is after rental end date.
2019-01-20 12:07:34,888 charges_calc.py:86  ERROR Bad data in file. Skipping data: {'product_code': 'PRD58', 'units_rented': 7, 'price_per_day': 39, 'rental_start': '11/29/17', 'rental_end': '3/26/17'}
2019-01-20 12:07:34,888 charges_calc.py:79  WARNING Rental start date is after rental end date.
2019-01-20 12:07:34,888 charges_calc.py:86  ERROR Bad data in file. Skipping data: {'product_code': 'PRD72', 'units_rented': 8, 'price_per_day': 8, 'rental_start': '12/20/17', 'rental_end': '7/6/17'}
2019-01-20 12:07:34,889 charges_calc.py:79  WARNING Rental start date is after rental end date.
2019-01-20 12:07:34,889 charges_calc.py:86  ERROR Bad data in file. Skipping data: {'product_code': 'PRD66', 'units_rented': 7, 'price_per_day': 36, 'rental_start': '11/27/18', 'rental_end': '2/11/16'}
2019-01-20 12:07:34,889 charges_calc.py:79  WARNING Rental start date is after rental end date.
2019-01-20 12:07:34,890 charges_calc.py:86  ERROR Bad data in file. Skipping data: {'product_code': 'PRD36', 'units_rented': 10, 'price_per_day': 40, 'rental_start': '11/13/17', 'rental_end': '5/13/16'}
2019-01-20 12:07:34,890 charges_calc.py:79  WARNING Rental start date is after rental end date.
2019-01-20 12:07:34,890 charges_calc.py:86  ERROR Bad data in file. Skipping data: {'product_code': 'PRD84', 'units_rented': 7, 'price_per_day': 20, 'rental_start': '12/7/17', 'rental_end': '9/25/17'}
2019-01-20 12:07:34,890 charges_calc.py:79  WARNING Rental start date is after rental end date.
2019-01-20 12:07:34,891 charges_calc.py:86  ERROR Bad data in file. Skipping data: {'product_code': 'PRD97', 'units_rented': 2, 'price_per_day': 10, 'rental_start': '5/3/16', 'rental_end': '4/25/16'}
2019-01-20 12:07:34,891 charges_calc.py:79  WARNING Rental start date is after rental end date.
2019-01-20 12:07:34,891 charges_calc.py:86  ERROR Bad data in file. Skipping data: {'product_code': 'PRD26', 'units_rented': 9, 'price_per_day': 22, 'rental_start': '12/15/17', 'rental_end': '8/11/17'}
2019-01-20 12:07:34,891 charges_calc.py:79  WARNING Rental start date is after rental end date.
2019-01-20 12:07:34,892 charges_calc.py:86  ERROR Bad data in file. Skipping data: {'product_code': 'PRD67', 'units_rented': 7, 'price_per_day': 19, 'rental_start': '3/18/18', 'rental_end': '11/25/17'}
2019-01-20 12:07:34,892 charges_calc.py:79  WARNING Rental start date is after rental end date.
2019-01-20 12:07:34,892 charges_calc.py:86  ERROR Bad data in file. Skipping data: {'product_code': 'PRD10', 'units_rented': 3, 'price_per_day': 5, 'rental_start': '2/28/17', 'rental_end': '2/25/17'}
2019-01-20 12:07:34,893 charges_calc.py:79  WARNING Rental start date is after rental end date.
2019-01-20 12:07:34,893 charges_calc.py:86  ERROR Bad data in file. Skipping data: {'product_code': 'PRD2', 'units_rented': 6, 'price_per_day': 22, 'rental_start': '8/24/17', 'rental_end': '1/8/16'}
2019-01-20 12:07:34,893 charges_calc.py:79  WARNING Rental start date is after rental end date.
2019-01-20 12:07:34,893 charges_calc.py:86  ERROR Bad data in file. Skipping data: {'product_code': 'PRD32', 'units_rented': 4, 'price_per_day': 20, 'rental_start': '7/14/16', 'rental_end': '7/9/16'}
2019-01-20 12:07:34,893 charges_calc.py:79  WARNING Rental start date is after rental end date.
2019-01-20 12:07:34,894 charges_calc.py:86  ERROR Bad data in file. Skipping data: {'product_code': 'PRD67', 'units_rented': 1, 'price_per_day': 9, 'rental_start': '12/21/18', 'rental_end': '6/25/18'}
2019-01-20 12:07:34,894 charges_calc.py:79  WARNING Rental start date is after rental end date.
2019-01-20 12:07:34,894 charges_calc.py:86  ERROR Bad data in file. Skipping data: {'product_code': 'PRD63', 'units_rented': 10, 'price_per_day': 19, 'rental_start': '11/1/18', 'rental_end': '2/4/17'}
2019-01-20 12:07:34,894 charges_calc.py:79  WARNING Rental start date is after rental end date.
2019-01-20 12:07:34,894 charges_calc.py:86  ERROR Bad data in file. Skipping data: {'product_code': 'PRD91', 'units_rented': 7, 'price_per_day': 17, 'rental_start': '10/16/17', 'rental_end': '4/16/16'}
2019-01-20 12:07:34,894 charges_calc.py:79  WARNING Rental start date is after rental end date.
2019-01-20 12:07:34,895 charges_calc.py:86  ERROR Bad data in file. Skipping data: {'product_code': 'PRD79', 'units_rented': 0, 'price_per_day': 34, 'rental_start': '11/7/17', 'rental_end': '6/26/16'}
2019-01-20 12:07:34,895 charges_calc.py:79  WARNING Rental start date is after rental end date.
2019-01-20 12:07:34,895 charges_calc.py:86  ERROR Bad data in file. Skipping data: {'product_code': 'PRD26', 'units_rented': 8, 'price_per_day': 37, 'rental_start': '4/14/18', 'rental_end': '9/9/17'}
2019-01-20 12:07:34,895 charges_calc.py:79  WARNING Rental start date is after rental end date.
2019-01-20 12:07:34,896 charges_calc.py:86  ERROR Bad data in file. Skipping data: {'product_code': 'PRD89', 'units_rented': 2, 'price_per_day': 27, 'rental_start': '9/8/17', 'rental_end': '6/29/16'}
2019-01-20 12:07:34,896 charges_calc.py:79  WARNING Rental start date is after rental end date.
2019-01-20 12:07:34,896 charges_calc.py:86  ERROR Bad data in file. Skipping data: {'product_code': 'PRD88', 'units_rented': 9, 'price_per_day': 14, 'rental_start': '10/19/18', 'rental_end': '3/7/18'}
2019-01-20 12:07:34,896 charges_calc.py:79  WARNING Rental start date is after rental end date.
2019-01-20 12:07:34,896 charges_calc.py:86  ERROR Bad data in file. Skipping data: {'product_code': 'PRD58', 'units_rented': 7, 'price_per_day': 6, 'rental_start': '7/19/18', 'rental_end': '8/18/16'}
2019-01-20 12:07:34,897 charges_calc.py:79  WARNING Rental start date is after rental end date.
2019-01-20 12:07:34,897 charges_calc.py:86  ERROR Bad data in file. Skipping data: {'product_code': 'PRD88', 'units_rented': 4, 'price_per_day': 15, 'rental_start': '5/14/18', 'rental_end': '2/9/16'}
2019-01-20 12:07:34,897 charges_calc.py:79  WARNING Rental start date is after rental end date.
2019-01-20 12:07:34,897 charges_calc.py:86  ERROR Bad data in file. Skipping data: {'product_code': 'PRD28', 'units_rented': 2, 'price_per_day': 23, 'rental_start': '10/6/18', 'rental_end': '6/16/18'}
2019-01-20 12:07:34,898 charges_calc.py:79  WARNING Rental start date is after rental end date.
2019-01-20 12:07:34,898 charges_calc.py:86  ERROR Bad data in file. Skipping data: {'product_code': 'PRD61', 'units_rented': 6, 'price_per_day': 25, 'rental_start': '8/15/18', 'rental_end': '6/7/18'}
2019-01-20 12:07:34,899 charges_calc.py:79  WARNING Rental start date is after rental end date.
2019-01-20 12:07:34,899 charges_calc.py:86  ERROR Bad data in file. Skipping data: {'product_code': 'PRD52', 'units_rented': 5, 'price_per_day': 24, 'rental_start': '1/30/18', 'rental_end': '9/12/16'}
2019-01-20 12:07:34,899 charges_calc.py:79  WARNING Rental start date is after rental end date.
2019-01-20 12:07:34,900 charges_calc.py:86  ERROR Bad data in file. Skipping data: {'product_code': 'PRD42', 'units_rented': 2, 'price_per_day': 24, 'rental_start': '11/5/16', 'rental_end': '3/31/16'}
2019-01-20 12:07:34,900 charges_calc.py:79  WARNING Rental start date is after rental end date.
2019-01-20 12:07:34,900 charges_calc.py:86  ERROR Bad data in file. Skipping data: {'product_code': 'PRD53', 'units_rented': 6, 'price_per_day': 12, 'rental_start': '1/20/18', 'rental_end': '1/12/18'}
2019-01-20 12:07:34,900 charges_calc.py:79  WARNING Rental start date is after rental end date.
2019-01-20 12:07:34,900 charges_calc.py:86  ERROR Bad data in file. Skipping data: {'product_code': 'PRD57', 'units_rented': 9, 'price_per_day': 38, 'rental_start': '1/1/18', 'rental_end': '5/7/17'}
2019-01-20 12:07:34,901 charges_calc.py:79  WARNING Rental start date is after rental end date.
2019-01-20 12:07:34,901 charges_calc.py:86  ERROR Bad data in file. Skipping data: {'product_code': 'PRD60', 'units_rented': 7, 'price_per_day': 19, 'rental_start': '6/14/17', 'rental_end': '1/19/17'}
2019-01-20 12:07:34,902 charges_calc.py:79  WARNING Rental start date is after rental end date.
2019-01-20 12:07:34,902 charges_calc.py:86  ERROR Bad data in file. Skipping data: {'product_code': 'PRD74', 'units_rented': 10, 'price_per_day': 26, 'rental_start': '9/27/17', 'rental_end': '12/2/16'}
2019-01-20 12:07:34,902 charges_calc.py:79  WARNING Rental start date is after rental end date.
2019-01-20 12:07:34,903 charges_calc.py:86  ERROR Bad data in file. Skipping data: {'product_code': 'PRD25', 'units_rented': 7, 'price_per_day': 29, 'rental_start': '4/30/17', 'rental_end': '2/20/17'}
2019-01-20 12:07:34,903 charges_calc.py:79  WARNING Rental start date is after rental end date.
2019-01-20 12:07:34,903 charges_calc.py:86  ERROR Bad data in file. Skipping data: {'product_code': 'PRD16', 'units_rented': 3, 'price_per_day': 5, 'rental_start': '2/8/18', 'rental_end': '11/24/17'}
2019-01-20 12:07:34,903 charges_calc.py:79  WARNING Rental start date is after rental end date.
2019-01-20 12:07:34,904 charges_calc.py:86  ERROR Bad data in file. Skipping data: {'product_code': 'PRD83', 'units_rented': 9, 'price_per_day': 38, 'rental_start': '8/11/18', 'rental_end': '8/8/18'}
2019-01-20 12:07:34,904 charges_calc.py:79  WARNING Rental start date is after rental end date.
2019-01-20 12:07:34,904 charges_calc.py:86  ERROR Bad data in file. Skipping data: {'product_code': 'PRD60', 'units_rented': 4, 'price_per_day': 26, 'rental_start': '4/30/17', 'rental_end': '9/20/16'}
2019-01-20 12:07:34,904 charges_calc.py:79  WARNING Rental start date is after rental end date.
2019-01-20 12:07:34,904 charges_calc.py:86  ERROR Bad data in file. Skipping data: {'product_code': 'PRD44', 'units_rented': 5, 'price_per_day': 24, 'rental_start': '5/5/18', 'rental_end': '6/11/16'}
2019-01-20 12:07:34,905 charges_calc.py:79  WARNING Rental start date is after rental end date.
2019-01-20 12:07:34,905 charges_calc.py:86  ERROR Bad data in file. Skipping data: {'product_code': 'PRD3', 'units_rented': 6, 'price_per_day': 28, 'rental_start': '1/27/18', 'rental_end': '4/13/16'}
2019-01-20 12:07:34,905 charges_calc.py:79  WARNING Rental start date is after rental end date.
2019-01-20 12:07:34,906 charges_calc.py:86  ERROR Bad data in file. Skipping data: {'product_code': 'PRD28', 'units_rented': 6, 'price_per_day': 19, 'rental_start': '6/14/18', 'rental_end': '11/20/17'}
2019-01-20 12:07:34,906 charges_calc.py:79  WARNING Rental start date is after rental end date.
2019-01-20 12:07:34,906 charges_calc.py:86  ERROR Bad data in file. Skipping data: {'product_code': 'PRD1', 'units_rented': 4, 'price_per_day': 11, 'rental_start': '12/3/16', 'rental_end': '5/1/16'}
2019-01-20 12:07:34,911 charges_calc.py:79  WARNING Rental start date is after rental end date.
2019-01-20 12:07:34,911 charges_calc.py:86  ERROR Bad data in file. Skipping data: {'product_code': 'PRD33', 'units_rented': 2, 'price_per_day': 24, 'rental_start': '1/24/17', 'rental_end': '10/23/16'}
2019-01-20 12:07:34,911 charges_calc.py:79  WARNING Rental start date is after rental end date.
2019-01-20 12:07:34,911 charges_calc.py:86  ERROR Bad data in file. Skipping data: {'product_code': 'PRD91', 'units_rented': 6, 'price_per_day': 8, 'rental_start': '6/12/18', 'rental_end': '3/21/16'}
2019-01-20 12:07:34,912 charges_calc.py:79  WARNING Rental start date is after rental end date.
2019-01-20 12:07:34,912 charges_calc.py:86  ERROR Bad data in file. Skipping data: {'product_code': 'PRD6', 'units_rented': 3, 'price_per_day': 8, 'rental_start': '3/29/17', 'rental_end': '11/20/16'}
2019-01-20 12:07:34,912 charges_calc.py:79  WARNING Rental start date is after rental end date.
2019-01-20 12:07:34,912 charges_calc.py:86  ERROR Bad data in file. Skipping data: {'product_code': 'PRD20', 'units_rented': 2, 'price_per_day': 26, 'rental_start': '8/4/17', 'rental_end': '10/27/16'}
2019-01-20 12:07:34,912 charges_calc.py:79  WARNING Rental start date is after rental end date.
2019-01-20 12:07:34,913 charges_calc.py:86  ERROR Bad data in file. Skipping data: {'product_code': 'PRD29', 'units_rented': 5, 'price_per_day': 13, 'rental_start': '3/6/17', 'rental_end': '12/7/16'}
2019-01-20 12:07:34,913 charges_calc.py:79  WARNING Rental start date is after rental end date.
2019-01-20 12:07:34,913 charges_calc.py:86  ERROR Bad data in file. Skipping data: {'product_code': 'PRD9', 'units_rented': 6, 'price_per_day': 40, 'rental_start': '7/6/18', 'rental_end': '1/4/16'}
2019-01-20 12:07:34,913 charges_calc.py:79  WARNING Rental start date is after rental end date.
2019-01-20 12:07:34,913 charges_calc.py:86  ERROR Bad data in file. Skipping data: {'product_code': 'PRD74', 'units_rented': 4, 'price_per_day': 30, 'rental_start': '10/9/17', 'rental_end': '7/7/17'}
2019-01-20 12:07:34,914 charges_calc.py:79  WARNING Rental start date is after rental end date.
2019-01-20 12:07:34,914 charges_calc.py:86  ERROR Bad data in file. Skipping data: {'product_code': 'PRD7', 'units_rented': 2, 'price_per_day': 31, 'rental_start': '8/30/17', 'rental_end': '11/18/16'}
2019-01-20 12:07:34,914 charges_calc.py:79  WARNING Rental start date is after rental end date.
2019-01-20 12:07:34,914 charges_calc.py:86  ERROR Bad data in file. Skipping data: {'product_code': 'PRD69', 'units_rented': 9, 'price_per_day': 14, 'rental_start': '4/8/17', 'rental_end': '11/19/16'}
2019-01-20 12:07:34,914 charges_calc.py:79  WARNING Rental start date is after rental end date.
2019-01-20 12:07:34,915 charges_calc.py:86  ERROR Bad data in file. Skipping data: {'product_code': 'PRD55', 'units_rented': 8, 'price_per_day': 14, 'rental_start': '4/22/18', 'rental_end': '12/26/17'}
2019-01-20 12:07:34,915 charges_calc.py:79  WARNING Rental start date is after rental end date.
2019-01-20 12:07:34,915 charges_calc.py:86  ERROR Bad data in file. Skipping data: {'product_code': 'PRD77', 'units_rented': 7, 'price_per_day': 27, 'rental_start': '9/6/17', 'rental_end': '8/21/17'}
2019-01-20 12:07:34,915 charges_calc.py:79  WARNING Rental start date is after rental end date.
2019-01-20 12:07:34,916 charges_calc.py:86  ERROR Bad data in file. Skipping data: {'product_code': 'PRD52', 'units_rented': 3, 'price_per_day': 15, 'rental_start': '5/23/18', 'rental_end': '5/17/16'}
2019-01-20 12:07:34,916 charges_calc.py:79  WARNING Rental start date is after rental end date.
2019-01-20 12:07:34,916 charges_calc.py:86  ERROR Bad data in file. Skipping data: {'product_code': 'PRD55', 'units_rented': 6, 'price_per_day': 20, 'rental_start': '10/14/16', 'rental_end': '1/17/16'}
2019-01-20 12:07:34,916 charges_calc.py:79  WARNING Rental start date is after rental end date.
2019-01-20 12:07:34,917 charges_calc.py:86  ERROR Bad data in file. Skipping data: {'product_code': 'PRD54', 'units_rented': 6, 'price_per_day': 22, 'rental_start': '11/20/18', 'rental_end': '9/5/16'}
2019-01-20 12:07:34,917 charges_calc.py:79  WARNING Rental start date is after rental end date.
2019-01-20 12:07:34,917 charges_calc.py:86  ERROR Bad data in file. Skipping data: {'product_code': 'PRD56', 'units_rented': 3, 'price_per_day': 38, 'rental_start': '7/4/18', 'rental_end': '7/3/16'}
2019-01-20 12:07:34,917 charges_calc.py:79  WARNING Rental start date is after rental end date.
2019-01-20 12:07:34,917 charges_calc.py:86  ERROR Bad data in file. Skipping data: {'product_code': 'PRD35', 'units_rented': 1, 'price_per_day': 16, 'rental_start': '8/9/18', 'rental_end': '12/19/17'}
2019-01-20 12:07:34,918 charges_calc.py:79  WARNING Rental start date is after rental end date.
2019-01-20 12:07:34,918 charges_calc.py:86  ERROR Bad data in file. Skipping data: {'product_code': 'PRD75', 'units_rented': 5, 'price_per_day': 33, 'rental_start': '2/17/17', 'rental_end': '5/30/16'}
2019-01-20 12:07:34,918 charges_calc.py:79  WARNING Rental start date is after rental end date.
2019-01-20 12:07:34,918 charges_calc.py:86  ERROR Bad data in file. Skipping data: {'product_code': 'PRD0', 'units_rented': 2, 'price_per_day': 39, 'rental_start': '8/10/18', 'rental_end': '7/20/18'}
2019-01-20 12:07:34,918 charges_calc.py:79  WARNING Rental start date is after rental end date.
2019-01-20 12:07:34,919 charges_calc.py:86  ERROR Bad data in file. Skipping data: {'product_code': 'PRD2', 'units_rented': 7, 'price_per_day': 17, 'rental_start': '4/17/18', 'rental_end': '2/25/17'}
2019-01-20 12:07:34,919 charges_calc.py:79  WARNING Rental start date is after rental end date.
2019-01-20 12:07:34,919 charges_calc.py:86  ERROR Bad data in file. Skipping data: {'product_code': 'PRD3', 'units_rented': 6, 'price_per_day': 5, 'rental_start': '1/20/18', 'rental_end': '6/13/17'}
2019-01-20 12:07:34,919 charges_calc.py:79  WARNING Rental start date is after rental end date.
2019-01-20 12:07:34,920 charges_calc.py:86  ERROR Bad data in file. Skipping data: {'product_code': 'PRD79', 'units_rented': 9, 'price_per_day': 31, 'rental_start': '5/12/18', 'rental_end': '4/3/16'}
2019-01-20 12:07:34,920 charges_calc.py:79  WARNING Rental start date is after rental end date.
2019-01-20 12:07:34,920 charges_calc.py:86  ERROR Bad data in file. Skipping data: {'product_code': 'PRD44', 'units_rented': 8, 'price_per_day': 37, 'rental_start': '9/8/17', 'rental_end': '4/12/17'}
2019-01-20 12:07:34,920 charges_calc.py:79  WARNING Rental start date is after rental end date.
2019-01-20 12:07:34,920 charges_calc.py:86  ERROR Bad data in file. Skipping data: {'product_code': 'PRD61', 'units_rented': 3, 'price_per_day': 19, 'rental_start': '8/17/17', 'rental_end': '7/18/17'}
2019-01-20 12:07:34,921 charges_calc.py:79  WARNING Rental start date is after rental end date.
2019-01-20 12:07:34,921 charges_calc.py:86  ERROR Bad data in file. Skipping data: {'product_code': 'PRD66', 'units_rented': 3, 'price_per_day': 11, 'rental_start': '10/10/17', 'rental_end': '4/1/16'}
2019-01-20 12:07:34,921 charges_calc.py:79  WARNING Rental start date is after rental end date.
2019-01-20 12:07:34,921 charges_calc.py:86  ERROR Bad data in file. Skipping data: {'product_code': 'PRD50', 'units_rented': 4, 'price_per_day': 32, 'rental_start': '1/11/17', 'rental_end': '8/4/16'}
2019-01-20 12:07:34,922 charges_calc.py:79  WARNING Rental start date is after rental end date.
2019-01-20 12:07:34,922 charges_calc.py:86  ERROR Bad data in file. Skipping data: {'product_code': 'PRD94', 'units_rented': 5, 'price_per_day': 38, 'rental_start': '3/17/18', 'rental_end': '11/24/16'}
2019-01-20 12:07:34,922 charges_calc.py:79  WARNING Rental start date is after rental end date.
2019-01-20 12:07:34,922 charges_calc.py:86  ERROR Bad data in file. Skipping data: {'product_code': 'PRD63', 'units_rented': 3, 'price_per_day': 40, 'rental_start': '5/15/18', 'rental_end': '4/30/16'}
2019-01-20 12:07:34,922 charges_calc.py:79  WARNING Rental start date is after rental end date.
2019-01-20 12:07:34,923 charges_calc.py:86  ERROR Bad data in file. Skipping data: {'product_code': 'PRD97', 'units_rented': 5, 'price_per_day': 20, 'rental_start': '3/2/18', 'rental_end': '2/21/18'}
2019-01-20 12:07:34,923 charges_calc.py:79  WARNING Rental start date is after rental end date.
2019-01-20 12:07:34,923 charges_calc.py:86  ERROR Bad data in file. Skipping data: {'product_code': 'PRD57', 'units_rented': 10, 'price_per_day': 19, 'rental_start': '3/27/17', 'rental_end': '3/14/17'}
2019-01-20 12:07:34,923 charges_calc.py:79  WARNING Rental start date is after rental end date.
2019-01-20 12:07:34,923 charges_calc.py:86  ERROR Bad data in file. Skipping data: {'product_code': 'PRD6', 'units_rented': 5, 'price_per_day': 36, 'rental_start': '6/30/17', 'rental_end': '8/7/16'}
2019-01-20 12:07:34,924 charges_calc.py:79  WARNING Rental start date is after rental end date.
2019-01-20 12:07:34,924 charges_calc.py:86  ERROR Bad data in file. Skipping data: {'product_code': 'PRD94', 'units_rented': 1, 'price_per_day': 33, 'rental_start': '12/10/17', 'rental_end': '3/23/16'}
2019-01-20 12:07:34,924 charges_calc.py:79  WARNING Rental start date is after rental end date.
2019-01-20 12:07:34,924 charges_calc.py:86  ERROR Bad data in file. Skipping data: {'product_code': 'PRD2', 'units_rented': 6, 'price_per_day': 13, 'rental_start': '10/23/16', 'rental_end': '10/15/16'}
2019-01-20 12:07:34,925 charges_calc.py:79  WARNING Rental start date is after rental end date.
2019-01-20 12:07:34,925 charges_calc.py:86  ERROR Bad data in file. Skipping data: {'product_code': 'PRD29', 'units_rented': 3, 'price_per_day': 35, 'rental_start': '4/7/17', 'rental_end': '2/21/17'}
2019-01-20 12:07:34,925 charges_calc.py:79  WARNING Rental start date is after rental end date.
2019-01-20 12:07:34,925 charges_calc.py:86  ERROR Bad data in file. Skipping data: {'product_code': 'PRD78', 'units_rented': 1, 'price_per_day': 35, 'rental_start': '7/19/17', 'rental_end': '2/10/16'}
2019-01-20 12:07:34,925 charges_calc.py:79  WARNING Rental start date is after rental end date.
2019-01-20 12:07:34,925 charges_calc.py:86  ERROR Bad data in file. Skipping data: {'product_code': 'PRD26', 'units_rented': 9, 'price_per_day': 18, 'rental_start': '7/19/18', 'rental_end': '7/22/17'}
2019-01-20 12:07:34,926 charges_calc.py:79  WARNING Rental start date is after rental end date.
2019-01-20 12:07:34,926 charges_calc.py:86  ERROR Bad data in file. Skipping data: {'product_code': 'PRD81', 'units_rented': 4, 'price_per_day': 39, 'rental_start': '11/12/17', 'rental_end': '8/19/17'}
2019-01-20 12:07:34,926 charges_calc.py:79  WARNING Rental start date is after rental end date.
